,0,1,2,3,4,5
802,4.0,Gernot Roll,"Tom Gerhardt, Franz Krause",Tommie and Mario are on the prowl again. But this time not through the alcohol haze of Cologne Kalk or the Ballermann Club on Mallorca but through the German underworld.,85,Die Superbullen - Sie kennen keine Gnade
803,7.8,Emmy,Chapo Barnett,"Spoonfed Reality investigates the perspectives of two mystical drifters as they look for answers in these seemingly apocalyptic, dangerous and uncertain times. Munky, a former street kid, who often slept in the dark tunnels that maze under his city, candidly shares stories from his past; he recalls spending $1,800 a week on crack-cocaine, a crystal meth binge that kep... Leer todo",77,Spoonfed Reality
804,No tiene datos,Pat Taggart,Kevin J. EstesPat Taggart,No tiene datos,No tiene datos,Action Figures
805,5.5,Trent Haaga,Adam Minarovich,"Lance Reed is forced by a psychotic stranger to confront his duplicitous past. Seeking retribution for a crime, the man forces Lance to reveal his inner most secrets by systematically removing his limbs.",98,Chop
806,4.5,Steve Loff,Steve Loff,"A young couple want to get out of their desert town and head for L.A. Before leaving they search for Lefty, a local music producer who took all of their cash. Everything they do takes them further away from their goal.",80,Desert Rain
807,5.0,Peter Dodd,Ole Lund Kirkegaard,"Life isn't easy for Victor, who not only has to face a world full of stern grown-ups but also the town bully Freddy Frogface. When Victor has the chance to perform in a talent show, Freddy comes up with a sinister plot to spoil his plans.",78,Orla Frøsnapper
808,5.5,Terry George,Thomas Gallagher,"Un robo fallido en un mercado de pescado, lleva a la participación de la policía local y un gángster en busca de venganza.",89,Atraco en Belfast
809,3.3,Gabriela Tagliavini,"Gabriela Tagliavini, James Canon",The women of a remote Latin American town are forced to pick up the pieces and remake their world when all the town's men are forcibly recruited by communist guerrillas.,87,¿Y dónde están los hombres?
810,4.3,John Schultz,Kathy Waugh,"Judy Moody, una niña de tercer grado, se propone tener el verano más emocionante de su vida.",93,Judy Moody y su increíble verano
811,No tiene datos,No tiene datos,No tiene datos,No tiene datos,59,"Shakespeare, You Say?"
812,5.7,Philippe Guillard,Philippe Guillard,"To continue the family legacy of rugby players, Jo starts a rugby team for his son, Tom, who is bad at rugby.",97,Mi hijo y yo
813,6.0,Emily Lou Wilbur,Gabriel Diani,"Un agente inmobiliario demasiado honesto, tiene que vender una casa encantada antes de que sus habitantes fantasmales arruinen su vida.",92,The Selling
814,5.8,Alison Bagnall,Olly Alexander,"Reeling from her husband's affair, Rose collides with a marooned teenager in a boarded-up Delaware beach town.",92,The Dish & the Spoon
815,5.4,Hank Braxtan,Kris Black,Scathing satire on independent movie-making in Hollywood.,82,Blood Effects
816,6.0,Martin Donovan,Martin Donovan,"A playwright whose marriage and career are in a free fall has an explosive run-in with his former neighbor, a right-wing ex-con.",87,Collaborator
817,8.7,Nick McGee,"Nick Mc, Gee","On a drug addled whim in Australia, American film producer Jerry Goldman employs Frank, a homeless car windscreen washer, as his associate producer.",100,Frank & Jerry
818,7.5,Paul O. Gardner,Judas Falling,"To inherit her beloved Nan's house shy, timid and socially awkward insect enthusiast Bexley must marry her unemployed Kiwi boyfriend Kevin in less than a week. If you've ever organized a wedding you'll know just how hard it is. But throw in a hired hit-man, a body that won't stay in it's coffin, flat tyres, anal probes, sumo wrestlers, an ill conceived Hangi pit, a bu... Leer todo",96,Up the Aisle
819,5.1,Eric Balfour,Mali Elfman,"Five directors tackle five short stories that are all tied together in one sweet, dark, twisted, humorous film about what goes on behind the door of room 316. Each director was given a brief synopsis, eight rules to follow, and one day on set to create their film.",69,Do Not Disturb
820,No tiene datos,Daniel Passaro,"Rich Orlow, Daniel Passaro, Ron Passaro","A seemingly simple story of a lazy, uneducated young man's quest to find his purpose in life through a series of high paying yet dubious jobs.",76,Reality Check: The Musical
821,5.2,Saso Pavlovski,"Pavel Jech, Saso Milenkovski",A gang of small-time criminals dream of glamor like in an American movies and plan their biggest heist - the secret room of CIA.,86,Ova ne e amerikanski film
822,8.2,Zoya Akhtar,Farhan Akhtar,Tres amigos deciden hacer realidad sus vacaciones de fantasía después de que uno de ellos se comprometa.,155,Zindagi Na Milegi Dobara
823,5.5,Marshall Cook,Marshall Cook,"After the sudden death of the head coach of a small Divison III football program, Athletic Director Roy Goodwyn hires ex-convict Rick Vice in a desperate attempt to get the Bluecocks' back to a winning season.",98,Division III: Football's Finest
824,3.5,Craig Frank,Oliver Zahle,"In a future (2019) dystopian Denmark, the brothers Jensen and Jensen become bounty hunters.",90,Jensen & Jensen
825,6.4,Dennis Dugan,Allan Loeb,"En un viaje de fin de semana a Hawái, un cirujano plástico convence a su leal asistente de que se haga pasar por su mujer, de la que se está divorciando, para esconder una mentira que le ha contado a su novia - que es mucho más joven.",117,Sígueme el rollo
826,9.0,Alexis Guarneri,Alexis Guarneri,"After a rough breakup, Stewart goes on an adventure, arriving at an inexplicable crossroads between himself and the character he is portraying.",No tiene datos,Genau
827,No tiene datos,Tatiana Babini,"Tatiana Babini, Paula Bares, Estefania Clotti",8 love stories. 8 short films. 8 directors.,No tiene datos,Amor Amor Amor: Capitulo Uno
828,6.3,Jack Perez,Ryan A. Levin,"Ken Boyd, a lonely man fresh out of the loony bin, who sets out to kill those he deems responsible for his miserable life.",97,Some Guy Who Kills People
829,6.1,Michael Corrente,Peter Facinelli,"A young pickpocket in the New York subways, living a fast, free, lifestyle is confronted by a woman with whom he had a one night affair.",89,Loosies
830,7.4,Glenn Ficarra,Dan Fogelman,"La vida de un marido de mediana edad cambia radicalmente cuando su mujer le pide el divorcio. Busca redescubrir su hombría con la ayuda de un nuevo amigo, Jacob, aprendiendo a ligar en los bares.",118,"Crazy, Stupid, Love."
831,4.5,Ash Christian,Ash Christian,"Mangus Spedgwick has had one dream his whole life... He wants to be Jesus - in his high schools annual production of ""Jesus Christ Superstar.",88,Mangus!
832,4.1,Warren P. Sonoda,Marguerite Pigott,"Two people attempt to get into a relationship, while exiting the multiple relationships they were each managing through their Blackberries before they met.",95,Textuality
833,6.3,Pablo Solarz,Pablo Solarz,"A script writer has an idea for a movie related to what he is actually living: his girlfriend just dumped him, his mother is driving him mad and he starts dating someone who is really dumb. A great comedy with outstanding performances.",101,Juntos para siempre
834,6.1,Ineke Houtman,Sjoerd Kuyper,"To find her father in Suriname, Grace is forced to take some desperate measures. Grace, the only Black child of an all-white family, is desperate to find out everything about her Suriname father. Grandpa can help her, but his memory gets worse every day since his wife's death. When the family decide to put Grandpa in a retirement home, he and Grace decide to use his s... Leer todo",90,Mijn opa de bankrover
835,No tiene datos,Patrick Rodio,Patrick Rodio,Anthony falls for a Gangster's daughter but finds that marriage and working for the Mob go hand and hand.,No tiene datos,Goombah
836,5.9,Marcos Paulo,"Rene Belmonte, Lucio Manfredi, Tais Moreno",La película Asalto al Banco Central es una obra de ficción inspirada en el mayor robo bancario del siglo. Que van desde la preparación de la banda detrás de las escenas a la investigación de la policía federal.,101,Assalto ao Banco Central
837,5.3,Ron Howard,Allan Loeb,Un hombre descubre que la esposa de su mejor amigo tiene una aventura.,111,¡Qué dilema!
838,5.8,Keith Wright,Keith Wright,"Harold is suffering from a frightening new disease that is turning him into a zombie. After an experimental new treatment fails, Harold's condition deteriorates and he ends up on the run from a group of violent vigilantes who are out for blood.",77,Harold's Going Stiff
839,8.4,No tiene datos,No tiene datos,No tiene datos,108,99 Percent Sure
840,3.8,Derek Estlin Purvis,Christy Scott Cashman,"A comedy about a woman who saves her chicken farm and her family by agreeing to be the subject of a ""reality show"" with a celebrity Hollywood weight loss expert. Both women change and discover the true meaning of success.",78,Sunny Side Up
841,6.1,Tom Hanks,Tom Hanks,"Después de perder su trabajo, un hombre de mediana edad se reinventa a sí mismo para volver a la universidad.",98,"Larry Crowne, nunca es tarde"
842,3.3,Ricky Grover,Maria Grover,"After serving sixteen years at her majesty's pleasure Bulla is out on the streets again, but things start to go wrong from the moment he steps out when he finds out he's lost everything on the outside world.",91,Bulla... Big Fat Gypsy Gangster
843,5.4,Thomas Smith,Thomas Smith,"What if you could live forever? What if you had to spend that eternity stuck in a cemetery with only a limbless corpse for a friend, and cantankerous ""residents"" that were anything but resting in peace?",123,The Night Shift
844,5.5,Christian Ditter,"Christian Ditter, Runer Jonsson, Neil Ennever","Cuando secuestran a su padre, Vicky se ve obligado a asumir el poder en la aldea. Tendrá que conducir a sus hombres para rescatar a su padre, usando su astucia y sus brillantes ideas.",96,Vicky el vikingo y el martillo de Thor
845,6.6,Max Weissberg,Max Weissberg,Two actresses are unknowingly cast for the same part in a film.,90,Summertime
846,5.6,Yvonne Deutschman,Ann Cameron,"Three women reunite to get their lives back on track in this feel-good comedy set in Belsize Park, England.",94,The Power of Three
847,4.3,Carl Medland,Carl Medland,"This is a highly romantic tale of love and tragedy, of suspense and action, of hot and steamy activity.",85,The Cost of Love
848,7.0,Mike Closson,Kristina Wong,"After playing sold out houses from Alaska to Los Angeles to New York City, to Yale, Kristina Wong's unforgettable one woman tour de force performance of ""Wong Flew Over the Cuckoo's Nest"" is finally captured in her first ever concert film through the thoughtful direction of Michael Closson. In this hilarious and whip-smart performance, Kristina takes a surprisingly ra... Leer todo",90,Wong Flew Over the Cuckoo's Nest
849,8.0,Michaela von Schweinitz,Karen Aschenbach,Living the life of a Punk Rock Star Sabrina has plenty of opportunities to 'do the wrong thing' on her quest for Mr. Right.,61,Love Songs of a Third Grade Teacher
850,6.4,Jay Duplass,Jay Duplass,"Dispatched from his basement room on an errand for his widowed mother, slacker Jeff might discover his destiny (finally) when he spends the day with his unhappily married brother as he tracks his possibly adulterous wife.",83,Jeff y los suyos
851,No tiene datos,Stephen Deleon,Stephen Deleon,Mike returns to his hometown and falls hard for a bartender named Maggie. Relationships are strained when Maggie falls for Mike's best friend Steve.,93,Bar Room Hero
852,4.7,Franco di Chiera,"Frank Lotito, Matteo Bruno, Joe Accurso","An Italian man's experience of life, romance and trying to move out of his mother's house to establish his independence.",98,Big Mamma's Boy
853,No tiene datos,Robin Mountjoy,Robin Mountjoy,"Your moving and everything you own has just been towed away by a greedy tow truck driver, now you're down to your last silver dollar and rent is due, on top of that your landlady is insane... welcome to NY.",75,Shower Frown
854,8.4,Ernie Minera,"Ernie Minera, Frank Minera","Born into a life of hardship and no-luck, college student, Miller Stroker thinks God forgot about him. Meanwhile in Heaven ... it's true. Two angels come across a misplaced file and bring it to God's attention. After realizing the mistake, God sends the angels to help restore the luck to which he's entitled. In the end it is revealed that God never really forgets anyo... Leer todo",No tiene datos,Forgotten Soul
855,6.6,Daniel Sánchez Arévalo,Daniel Sánchez Arévalo,Tres primos viajan al pueblo en que pasaron todas sus vacaciones de verano en la infancia.,98,Primos
856,6.5,Sarah Polley,Sarah Polley,Una mujer felizmente casada se enamora del artista que vive al otro lado de la calle.,116,Take This Waltz
857,6.9,Arturo Pons,Arturo Pons,"A Mexican boy bound for Chicago tries to cross the border, but is the crowded wagon he rides in going the right way? An offbeat, allegorical odyssey that blends absurd humor with pastoral imagery. A young man and a dead man journey north through a subtly surreal desert landscape, picking up a wagonful of odd characters as they go in this darkly humorous satire of cont... Leer todo",111,La brújula la lleva el muerto
858,5.9,Hiroshi Shinagawa,Hiroshi Shinagawa,"Tobio Kurosawa (Ryuta Sato), who has been part of a manzai (stand up comedy) duo for ten years, finds himself in trouble after his partner Tamotsu Ishii (Yuji Ayabe) quits due to their declining popularity and mounting debts. Tobio then attempts to drink his problems away, but the next morning finds himself l.",No tiene datos,Manzai gyangu
859,4.0,Riley Wood,Riley Wood,"A group of nine friends decide to spend Labor Day in the desert town of Victorville. Meanwhile, for the first time in it's less than illustrious history, Victorville finds itself terrorized by an uncatchable serial killer. Unknowingly, the nine friends are about to embark on a haunting journey in a night full of heart pounding terror where dirty secrets within the gro... Leer todo",90,The Victorville Massacre
860,7.5,David E. Hall,"David E. Hall, Christopher Panneck",A rural frozen food delivery man is mistaken for someone else and ends up in the middle of an ancient feud between two Norwegian Mafia Families.,86,The Lutefisk Wars
861,5.6,Garry Marshall,Katherine Fugate,Las vidas de varias parejas y solteros en la ciudad de Nueva York se entrecruzan en el transcurso de la Nochevieja.,118,Noche de fin de año
862,6.9,Tim Greene,Tim Greene,"Forced to spend the night at a creepy old holiday resort, two wannabe gangsters run into trouble when, unpacking the car, their box of cash splits open, spilling a million bucks in eye-catching bundles all over the driveway.",112,Skeem
863,6.2,Casper Andreas,Casper Andreas,A fresh face comes to Hollywood to act in movies but only the gay porn studios are eager to provide him with work.,104,Going Down in LA-LA Land
864,5.3,Brian Brough,Jennifer Jan,"Dos hermanas se ven obligadas a abrirse camino en el mundo después de que su padre sea encarcelado. Elinor es limpiadora en un balneario. Marianne trabaja para una empresa de marketing, pero también fabrica lociones perfumadas.",90,Aroma y sensibilidad
865,5.4,Joe Nussbaum,Katie Wech,El baile de graduación se acerca y las historias entrecruzadas del instituto están a punto de alcanzar su punto culminante. Algunas relaciones acabarán y otras empezarán.,104,Fin de curso
866,7.6,Woody Allen,Woody Allen,"Un escritor nostálgico, de viaje en París con la familia de su prometida, viaja a los años 20 cada día a medianoche.",94,Midnight in Paris
867,6.6,Andi Rogenhagen,Andi Rogenhagen,"""Ein Tick anders"" tells the story of the 17 year old Eva who suffers of Tourette Syndrom. She tries to find a way to avoid to have move from the countryside to Berlin with her parents as she fears the life of a big city. It's a very humorous film with strange characters and a great song (Arschlicht = butt light).",86,Ein Tick anders
868,5.4,Ville Jankeri,"Ville Jankeri, Mikko Rimminen",Three outcast young men get increasingly drunk when they wander around on a hot summer day trying to find something to do.,80,Pussikaljaelokuva
869,5.4,Raimo O. Niemi,"Tuija Lehtinen, Juuli Niemi",An upper class teenager leaves his predetermined life to start a new one in a small town.,100,Roskisprinssi
870,6.3,Bala,Bala,A zamindar takes an affinity to two extremely playful half-brothers who openly con people for a living. But a local animal smuggler steps in to disrupt the harmony in the lives of the zamindar and his adopted family.,127,Avan Ivan
871,8.4,Victoria Lea Rudd,Victoria Lea Rudd,No tiene datos,No tiene datos,Age Is Just a Word
872,No tiene datos,Ross Birkbeck,"Ross Birkbeck, Andrew Shepherd","A filmmaker manipulates a struggling young actor, pushing their project into dangerous territory as they try to make the perfect film.",90,Showreel
873,6.2,Marcus H. Rosenmüller,"Ursula Gruber, Georg Gruber",A look at a Bavarian commune of the Indian Bhagwan cult.,110,Sommer in Orange
874,7.0,Michael Pavone,Michael Pavone,"In 1965, 13 y.o. paperboy Andy's paired up with a geek on a project in the popular junior high teacher's class. Andy learns and grows from it.",101,That's What I Am
875,7.1,Tom McCarthy,"Tom Mc, Carthy",A struggling lawyer and volunteer wrestling coach's chicanery comes back to haunt him when the teenage grandson of the client he has double-crossed comes into his life.,106,Win Win (Ganamos todos)
876,6.4,Pia Strietmann,"Lea Schmidbauer, Pia Strietmann","When novelist Andrea Dewenter dies in a car accident, the lives of her husband Christian, grown-up son Lars, and adolescent daughter Elaine go off the rails. For all three, the few days between Andrea's sudden death and her funeral turn into an emotional roller coaster that eventually shows them the virtue of being a family.",95,Tage die bleiben
877,4.6,Alexander Grigorenko,Alexander Grigorenko,"On the brink of adulthood, two lifelong friends are forced to reconcile their homosexual love for one another with their evangelical Christian upbringing.",103,A Heaven for Queers
878,3.4,Fredrik Boklund,"Stig Cederholm, Henrik Dorsin, Rikard Ulvshammar",A man from Småland finds oil in his backyard.,89,Åsa-Nisse - Wälkom to Knohult
879,6.3,Ole Christian Madsen,Ole Christian Madsen,"Christian's wife leaves him for a top Argentinian soccer player. After 11 months of drinking his wine-store stock, he flies to Buenos Aires with his 16-year-old son Oscar after receiving divorce papers. Will he get his wife back?",99,Noche de vino y copas
880,5.8,Rocky Powell,Juddy Talt,"When a male neurotic best-selling author on love finds his fiancÃ© with another man, he's sent into a tailspin reflecting on his numerous romantic failures only to find hope again with a quirky antiquarian bookseller",100,Language of a Broken Heart
881,5.5,Derek Lindeman,Faith Brody,"Chosen by the man himself, the Kevin Smith Movie Club presents Miss December. Fear strikes Philadelphia when a serial killer begins to monthly stalk and butcher one female victim to add to his calender.",99,Calendar Girl
882,6.7,Jonathan Cenzual Burley,Jonathan Cenzual Burley,"A magic realism tale of two brothers who meet for the first time on the way to their father's funeral, who they never knew. A journey where memories are mixed with dreams, and death is just another character.",78,El alma de las moscas
883,4.6,Gale Edwards,Julie Kincade,A young aspiring rock guitarist is forced to become the musical director of the local marching band when his father is hit by a bus just four weeks before a major competition.,91,A Heartbeat Away
884,5.8,Elliot Diviney,Elliot Diviney,"A group of students at a liberal arts college in Minneapolis is faced with expulsion if their final papers in philosophy class are not satisfactory. As a result, the inept group of friends decides to experiment with a series of illicit drugs, in an effort to expand their cognitive horizons and help them better understand some of the mind-bending concepts of the course... Leer todo",90,Potpourri
885,5.5,Jesse Baget,Jesse Baget,"Leroy Lowe, grand dragon of the Texas Ku Klux Klan confronts everything he's been taught to hate when he's sentenced to three years of hard labor on a prison work farm, where Warden Merville, dead set on rehabilitating Leroy, chooses Emilio, a Hispanic field worker imprisoned for fighting for labor rights, to be his cell-mate. Leroy, confined in a small cell with the ... Leer todo",85,Cellmates
886,4.4,Mike Mitchell,Jonathan Aibel,"Jugando a bordo de un crucero, las ardillas caen accidentalmente por la borda y acaban abandonadas en un paraíso tropical. Descubren que su nuevo territorio no está tan desierto como parece.",87,Alvin y las ardillas 3
887,6.5,Javier Colinas,Luis Arrieta,Un chico solitario no quiere vivir más hasta que conoce a una chica que le hace sentir el actor estrella de su familia.,107,Los inadaptados
888,5.9,Colm O'Murchu,Paul Condoleon,"Come and join in all the fun in this quirky Aussie comedy about a group of good buddies on their last day of University together. Blake, Lloyd, Vinnie, and Ricardo have to deal with an assortment of challenges that are thrown in their way, such as final exams, college pranks, attack dogs, rivalries and, of course, girl troubles. Lloyd suspects Blake of making a move o... Leer todo",83,Dealing with Destiny
889,7.8,Roberto F. Canuto,Roberto F. Canuto,"The story follows three family members (mother, daughter and son) as they try to survive their loneliness and obsessions by going through different sexual experiences and relationships with a prostitute.",82,Desire Street
890,No tiene datos,Michael Angelo,Michael Angelo,"""NEW YORK"" has SEX AND THE CITY, but ""ATLANTA"" has SINGLE IN THE ATL . This movie will take you on a journey through the lives of Storm Brooks, Chase Stallone, and Ed Jones. Step into their world to witness their antics, mishaps, and experiences that they encounter while living as single men in the ATL.",106,Single in the ATL
891,7.8,Sean Hackett,Sean Hackett,"Homecoming is the story of Estelle Szymanski, an Army medic in search of fun while on leave in her hometown of Celebration, Florida. With her directionless yet noble friends tagging along, she reveals hidden fears about her lonely mother and finds more than she expected from her homecoming celebrations.",No tiene datos,Homecoming
892,4.7,Nancy Criss,Jake Helgren,"When an ambitious, serious-minded talent manager is forced to attend a wilderness therapy retreat weekend to save his disastrous, Hollywood-starlet client's career, he has no clue he is about to fall unexpectedly head over heels for her new, awkward, fun-loving life-coach.",101,Finding Mr. Wright
893,5.3,Josh Stolberg,Josh Stolberg,"A comedy that follows nine very different couples on the night they conceive, showing that sex can sometimes be more neurotic than erotic.",88,Conception
894,6.1,Ruben Fleischer,Michael Diliberti,"Dos delincuentes novatos secuestran a un repartidor de pizzas, le colocan una bomba en el pecho y le informan de que tiene pocas horas para robar un banco, o si no...",83,30 minutos o menos
895,7.2,John Gonzales,"John Gonzales, Mike Hatton, Matthew C. Temple","L.A. Paranormal follows the ups and downs of a Los Angeles-based team of paranormal investigators. The group is led by second generation ghost hunter and skeptic Vince Norton. He is aided by Max Rutledge, his neurotic best friend and old college roommate. Also on board are metaphysicist and consultant Elliott Szpigiel, the team's technical wizard, and playboy medium J... Leer todo",99,L.A. Paranormal
896,6.4,Robbie Pickering,Robbie Pickering,"Having discovered that her dying husband has an illegitimate child living in Florida, a devout Christian housewife leaves her sheltered world on a mission to reunite father and son.",90,Natural Selection
897,6.0,Julianne Celeste,Douglas Neff,"When a company is desperate to stay alive, sometimes 'Desperate' is exactly what they get.",90,Into the Game
898,5.8,Sam Borowski,"Larry Delrose, Tom Hass","Three friends - aided by one of the residents - start a night club in a retirement home, after taking a job there working the night shift to put themselves through USC.",95,Night Club
899,5.5,Sam Neave,Sam Neave,"A love triangle - shot in two single 45 minute takes set eighteen months apart: the first over a sunset, the second a sunrise.",81,Almost in Love
900,5.3,Vincent Kok,Joyce Chan,"In ancient China, a husband and wife, both of them retired superheroes, contend with the high cost of living, infertility, and other contemporary life issues.",100,San kei hap lui
901,6.3,Jason Reitman,Diablo Cody,"Poco después de su divorcio, una escritora de ficción regresa a su casa en la pequeña ciudad de Minnesota, buscando reavivar un romance con su ex-novio, que ahora está felizmente casado y tiene una hija recién nacida.",94,Young Adult
902,3.8,Penelope Spheeris,Jason Nutt,An engaged guy is forced by his future father-in-law to take a side job moonlighting as an exotic dancer in order to pay extravagant wedding neither of them can afford.,85,Balls to the Wall
903,6.8,Jonathan Newman,Jonathan Newman,"Nos cuenta la historia de un matrimonio cuyo hijo de cinco años fallece. Pasado un tiempo, intentan recuperarse de semejante trauma adoptando a un niño.",90,Hogar de acogida
904,6.6,Kresten Vestbjerg Andersen,"Thorbjørn Christoffersen, Kresten Vestbjerg Andersen, Philip Einstein Lipski","Los 100 Hijos Bárbaros de Krull son atacados por una fuerza superior y capturados. Depende del joven, débil pero inteligente Ronal liberarlos.",89,Ronal Barbaren
905,5.5,Ana Katz,"Ana Katz, Daniel Katz",Los Marziano reconstructs the opportunity for a reunion of two brothers after a long period of separation. It is a story that - with deep intelligence and a comedic sensibility - deals with the universe of family relations.,82,Los Marziano
906,7.1,Yasemin Samdereli,"Yasemin Samdereli, Nesrin Samdereli",The story of three generations of a Turkish immigrant family.,101,Almanya
907,5.3,Parvin Dabas,Parvin Dabas,The son of a politician is abducted. The kidnappers play a dangerous double game to support activists against land grabbing by the Government.,119,Sahi Dhandhe Galat Bande
908,6.1,Paolo Genovese,Paolo Genovese,"Twenty years ago, while they were 12th grade students, Giorgio, Lorenzo, Piero, Luisa, Virgilio and Francesca were a high-spirited band. Then they graduated, integrated themselves into society and lost track of one another. One day they receive a letter from the Ministry of Education: because of a formal error, they must retake the exam. With the initial shock now pas... Leer todo",108,Inmaduros
909,6.6,Dan Brennan,Dan Brennan,"About a single Mom who moonlights as a contract killer. Maggie Marvel must balance career and family, murder and math homework. She is pushed into this dangerous world... only to find out she is very good at it.",90,Maggie Marvel
910,6.0,Xiaolu Guo,Xiaolu Guo,"A mysterious Chinese peasant woman one day claims she has seen a UFO, from that day the world turns to upside down. The film is a metaphoric political satire on post-Mao era China.",110,UFO in Her Eyes
911,6.5,Will Gluck,Keith Merryman,Un chico y una chica deciden llevar su amistad al siguiente nivel pero sin convertirse en pareja. Pronto descubren que el sexo conlleva complicaciones.,109,Con derecho a roce
912,6.1,Ryûichi Honda,Shirô Maeda,"Although Nobuyoshi and Saki just got married and moved into a new apartment, their relationship still lacks spark. Things start to change as they meet a weird fortune-teller who also happens to operate tours to hell. Without further ado the young couple books a honeymoon trip which takes them to the most bizarre, colorful and fun vision of hell you could ever dream of... Leer todo",121,Ôki-ke no tanoshii ryokô: Shinkon jigoku-hen
913,3.4,Andy Thompson,"Pete Benson, Tim Major, Andy Thompson","Kill Keith: Volume 1. Keith 'Cheggers' Chegwin is a household name and has been at the top of his game for nearly 40 years. He's an all round entertainer and has lived with us via our TV screens on Swap Shop as kids through to GMTV as parents. He is undoubtedly a national treasure, and for nearly four decades has been much loved by viewers young and old. The year is 2... Leer todo",93,Kill Keith
914,6.3,Oliver Parker,"Hamish Mc, Coll","Johnny English se enfrenta a asesinos internacionales que buscan al primer ministro chino, Xiang Ping.",101,Johnny English Returns
915,6.0,Geoffrey Fletcher,Geoffrey Fletcher,"Two teenage assassins accept what they think will be a quick-and-easy job, until an unexpected target throws them off their plan.",88,Violet & Daisy
916,5.5,Masayuki Suzuki,"Manabu Makime, Tomoko Aizawa","A trio of Tokyo-based auditors set out to review the accounts of the city of Osaka and its affiliated agencies. The audit is proceeding well the trio head out for lunch one day. When one of them notices that he has forgotten his mobile telephone he returns to the offices they just came from to retrieve it. The office is empty, there are neither any employees nor any f... Leer todo",119,Purinsesu Toyotomi
917,6.0,Paul Murphy,Nick Ward,"Doug's girlfriend leaves him and he falls apart. He finds a hurt ""not duck"" on the roof and ends looking after it. He meets cute, single bird specialist Holly at the zoo.",103,Love Birds
918,5.9,Jay Arnold,Jay Arnold,"Paul, a closeted and self-unaware CEO in his 50's, retires and begins falling for a younger man half his age whom he meets in a dog park.",100,What Happens Next
919,6.4,Jesse Peretz,Jesse Peretz,Un idealista irrumpe en la vida de sus tres hermanas.,90,Our Idiot Brother
920,5.7,Salim Akil,Elizabeth Hunter,Dos familias muy diferentes se reúnen en Martha's Vineyard un fin de semana para celebrar una boda.,112,Dos familias y una boda
921,6.1,Frédéric Beigbeder,Frédéric Beigbeder,Una mirada a la disolución de un matrimonio.,98,L'amour dure trois ans
922,6.4,Julie Delpy,Julie Delpy,"In July 1979, during the Summer holidays, in a house somewhere in Brittany, a whole family (parents, uncles, aunts, cousins and other relatives) are gathered to celebrate Granny Amandine's sixty-seventh birthday. Albertine, who was ten years old at the time, vividly recounts this brief but life-changing experience.",114,El Skylab
923,7.8,Rob Dionne,Rob Dionne,"Stranded on a nightmarish movie set with no real experience and no way to get home, Alex will find out if he has what it takes to help the crew get the last shot and save the movie.",82,Do It in Post
924,6.1,Jason Eisener,John Davies,"A homeless vigilante blows away crooked cops, pedophile Santas, and other scumbags with his trusty pump-action shotgun.",86,Hobo with a Shotgun
925,5.7,Stephan Elliott,Dean Craig,Un novio y sus tres padrinos viajan al interior de Australia para celebrar una boda.,97,Una boda de muerte
926,4.3,Helmut Schleppi,Andrea Gyertson Nasfell,An attorney returns to his small home town in Alaska and quickly rocks the boat by getting an injunction against the nativity display tradition and attacking Christmas.,81,Christmas with a Capital C
927,5.8,Cédric Klapisch,Cédric Klapisch,"Tras perder su trabajo en una fábrica local, una madre soltera se inscribe en un programa de formación para ama de llaves, y enseguida encuentra trabajo limpiando el apartamento parisino de un guapo pero arrogante agente de bolsa.",109,Ma part du gâteau
928,6.9,Jason Krawczyk,Jason Krawczyk,Jason is handcuffed to Dan and chased through the woods by fellow crooks searching for a prized briefcase that Dan has stolen.,76,The Briefcase
929,4.8,Samuel Benchetrit,"Samuel Benchetrit, Gábor Rassov","Gino Roma holds a pizzeria for thirty years in Brussels, purchased with money from his wife Simone. His quiet life is turned upside down when he learns of the imminent death of his uncle, godfather of the Mafia, Italian billionaire with a promised big inheritance. Gino must prove to his uncle that he is a formidable godfather reigning on Brussels pizzerias, ordering a... Leer todo",100,Chez Gino
930,3.9,Rob Schiller,Alan Grossbard,A comedy centered on a failed horse trainer who desperately wants to be back in the winner's circle.,90,And They're Off
931,3.3,Tim Pilleri,Tim Pilleri,A demon chef murders culinary students one by bloody one.,85,Panman
932,5.8,Takashi Miike,"Soubee Amako, Yoshio Urasawa",About the adventures of Rantaro and other ninja apprentices at an elite ninjutsu academy.,100,Nintama Rantarô
933,7.8,Joe Dustin,Jeff Brudnok,"In the small town of Camelot, Oregon where our anti-heroes Miles Logan and Todd Slunk spend their days scamming and manipulating the townspeople. The duo, along with Miles' reluctant girlfriend Sarah, lives vicariously by throwing large parties, then stealing the identities and money from all in attendance. They have swindled just about everyone in Camelot, including ... Leer todo",90,Scamelot
934,4.5,Joey Sylvester,Rick Karatas,A magic Christmas ornament turns two men's lives upside down when homophobic Tony starts preferring men two weeks before his wedding and his gay co-worker Steve finds himself blossoming into a ladies' man.,87,Walk a Mile in My Pradas
935,7.3,Ramin Serry,Shauna Lyon,About a commitment-phobic New York City bachelor in crisis.,91,Loveless
936,7.2,Brian Kohne,Brian Kohne,"In order to save his own job, an employment agent has to find work for the most unemployable man on Maui.",89,Get a Job
937,6.9,Michael Polish,Mark Polish,An American photographer runs into an old flame while on assignment in Paris.,87,For Lovers Only
