,0,1,2,3,4,5
3507,6.8,Benny Chan,Alan Yuen,"After ambushing and killing his rival, losing everything in the process, dispirited warlord Hou Jie turns to a Shaolin monastery seeking salvation.",131,Xin shao lin si
3508,3.8,Mark Millhone,Mark Millhone,"After returning to civilian life as a Texas rancher, Captain Lance Deakin fends off attacks from former members of his unit as he struggles to uncover the truth of what he did as a soldier in Iraq. The military performed experiments on Lance and his men to turn them into super-soldiers and brainwashed them to remember their top secret missions as the hyper-violent con... Leer todo",84,Universal Squadrons
3509,5.1,Dito Montiel,Dito Montiel,"Un joven policía es asignado a una comisaría en el barrio de clase trabajadora donde creció, y un viejo secreto amenaza con destruir su vida y su familia.",90,Policías de Queens
3510,3.3,Jensen LeFlore,"Julius Le, Flore",When a group of friends decide to pull a bank heist to get out from underneath their money troubles. They quickly discover that things can unravel in a hurry! A compromised LAPD Detective (Corey Haim) on the take with a crime syndicate figure want the money back and will go to any lengths to get it! Things go wrong quickly as bullets start to fly and the group finds t... Leer todo,89,Decisions
3511,4.4,Josh Cole,Josh Cole,"Two redneck trailer trash heroes, Jimmy and Cheese, live small but dream hard. One fateful night they find themselves entangled in a web of criminal hi-jinks when they steal local crime boss Fat Bert's ring from an area pawnshop. Two henchman, Duke and Carl, are quickly dispatched to remedy this felonious boondoggle, but only if they don't kill each other first. Comed... Leer todo",80,Hold on Loosely
3512,5.4,E. Thomas Canton,Jeff Pearce,"Three people, connected in a sprawling, busy city, each about to taste danger. They're about to taste raw hate and ruthless violence. They're each about to get a taste of fear. Hanga is a man who's fled thousands of miles from political violence, only to realize he has become an obsessive avenger. Gwen is the best in the business at what she does, but when someone els... Leer todo",80,Taste of Fear
3513,4.5,Cosimo Alemà,Cosimo Alemà,Seven friends travel to the countryside to play war in the woods. They stumble upon three paranoid and sadistic ex-soldiers.,98,War Games
3514,No tiene datos,Ajay Srivastava,Urvashi ChaudharyGajendra ChauhanKreesha Khandelwal,No tiene datos,No tiene datos,Insaaf
3515,8.0,Vitaly Sumin,Vitaly Sumin,"""Notes From The New World"" is a contemporary retelling of Dostoyevsky's novella which unfolds in Los Angeles where dreams and harsh realities collide. It is a place where almost everyone spies on everyone else, and everyone seems to be playing a dangerous game. Steven is torn between two women he loves, each of whom is pretending to be someone else. The danger only in... Leer todo",99,Notes from the New World
3516,5.2,Saso Pavlovski,"Pavel Jech, Saso Milenkovski",A gang of small-time criminals dream of glamor like in an American movies and plan their biggest heist - the secret room of CIA.,86,Ova ne e amerikanski film
3517,4.8,Anubhav Sinha,David Benullo,"When the titular antagonist of an action game takes on physical form, it's only the game's less powerful protagonist who can save his creator's family.",156,Ra.One
3518,3.5,Craig Frank,Oliver Zahle,"In a future (2019) dystopian Denmark, the brothers Jensen and Jensen become bounty hunters.",90,Jensen & Jensen
3519,7.1,Masashi Abe,"Shôji Kawamori, Hiroyuki Yoshino","A young stunt pilot named Alto Saotome's life is changed after he joins SMS, a military company on the Frontier. By some fate, Alto begins to fall for the galactic idol, Sheryl Nome, along with his friend and rising pop star, Ranka Lee.",114,Gekijôban Macross F: Sayonara no tsubasa
3520,7.2,Steven Spielberg,Lee Hall,El joven Albert se alista para servir en la Primera Guerra Mundial tras vender a su querido caballo a la caballería. Se aleja de Inglaterra en dirección al frente a medida que la guerra avanza.,146,War Horse (Caballo de batalla)
3521,No tiene datos,David Murphy,"Henry Hill, Edward Mc, Donald, Debrah Polisi",No tiene argumento,84,Ubatz
3522,5.3,William Kaufman,Chad Law,A man creates a hit list with a stranger during a drunken night out and must then race to try to save those he marked for death as the bodies pile up and all fingers point to him.,90,Marcados para morir
3523,3.5,Lawrence Silverstein,Matthew Chadwick,"With a ticking bomb locked to his neck, a young freerunner races against the clock and all types of baddies to get from one end of the city to the other to save himself and his girlfriend.",87,Freerunner
3524,5.0,Prachya Pinkaew,Kevin Bernhardt,Un asesino es contratado por un hombre de negocios para vengar el asesinato de su hija a manos de traficantes de esclavos blancos en Tailandia.,91,Elephant White
3525,6.0,Benjamin Johns,John F. McDonald,No tiene datos,No tiene datos,Tribe
3526,3.3,Ricky Grover,Maria Grover,"After serving sixteen years at her majesty's pleasure Bulla is out on the streets again, but things start to go wrong from the moment he steps out when he finds out he's lost everything on the outside world.",91,Bulla... Big Fat Gypsy Gangster
3527,5.5,Christian Ditter,"Christian Ditter, Runer Jonsson, Neil Ennever","Cuando secuestran a su padre, Vicky se ve obligado a asumir el poder en la aldea. Tendrá que conducir a sus hombres para rescatar a su padre, usando su astucia y sus brillantes ideas.",96,Vicky el vikingo y el martillo de Thor
3528,6.7,Marc Forster,Jason Keller,Sam Childers es un extraficante de motos que encontró a Dios y se convirtió en un cruzado para cientos de niños sudaneses que han sido forzados a convertirse en soldados.,129,El soldado de Dios
3529,5.5,Adrian Vitoria,Ed Scates,"Relata la verdadera historia de la formación de la unidad 30 de Ian Fleming, un precursor de las fuerzas de élite en el Reino Unido.",90,Tiempo de héroes
3530,3.4,Ryan Little,"Mc, Kay Daines","El capitán Ahab y su tripulación se dedican a cazar dragones con la ayuda de Ishmael, un carismático arponero. Ahab está obsesionado con encontrar al gran Dragón Blanco, que años atrás mató a su familia y le dejó el cuerpo mutilado.",91,En tiempo de dragones
3531,7.3,Justin Lin,Chris Morgan,Dominic Toretto y su equipo de corredores callejeros planean un atraco masivo para comprar su libertad mientras están en la mira de un poderoso narcotraficante brasileño y un peligroso agente federal.,130,Fast & Furious 5
3532,3.7,Patrick McBrearty,Reese Eveneshen,"A hundred thousand dollar bounty or a million dollar execution? Choosing the former launches the heroes of BOUNTY HUNTERS into an all-out fight just to stay alive. The feature film debut of international fitness model Trish Stratus, BOUNTY HUNTERS is a sexy, action packed ride.",80,Cazarrecompensas
3533,5.1,John Singleton,Shawn Christensen,Un joven se propone descubrir la verdad sobre su vida después de encontrar su foto de bebé en una página web de personas desaparecidas.,106,Sin salida
3534,6.7,Joe Carnahan,Joe Carnahan,"Cuando su avión se estrella en Alaska, seis trabajadores del petróleo son liderados por un hábil cazador para sobrevivir, pero una manada de lobos despiadados los persigue a cada paso.",117,Infierno blanco
3535,4.1,Satyajit Bhatkal,Javed Akhtar,"An orphan is abused and abandoned, believed to be dead, and upon his return is first feared as a ghost, and then projected as a superhero.",109,Zokkomon
3536,7.6,Kang Je-kyu,Kang Je-kyu,"En la Corea de la Segunda Guerra Mundial, corredores rivales, uno coreano (Jang Dong-gun) y otro japonés (Joe Odagiri), van juntos a la guerra contra los soviéticos.",137,Mai wei
3537,3.4,Kyle Day,Kyle Day,An exotic dancer seeks revenge on the five men who assaulted her.,82,Cherry Bomb
3538,6.3,Bala,Bala,A zamindar takes an affinity to two extremely playful half-brothers who openly con people for a living. But a local animal smuggler steps in to disrupt the harmony in the lives of the zamindar and his adopted family.,127,Avan Ivan
3539,7.5,Morten Tyldum,Ulf Ryberg,Un consumado cazatalentos lo arriesga todo para conseguir un valioso cuadro propiedad de un antiguo mercenario.,100,Headhunters
3540,6.2,Rohan Sippy,"Charudutt Acharya, Purva Naresh, Shridhar Raghavan",A corrupt police officer is entrusted the task of apprehending drug-dealers.,128,Dum Maaro Dum
3541,6.1,Ruben Fleischer,Michael Diliberti,"Dos delincuentes novatos secuestran a un repartidor de pizzas, le colocan una bomba en el pecho y le informan de que tiene pocas horas para robar un banco, o si no...",83,30 minutos o menos
3542,5.9,Steven Quale,Eric Heisserer,La muerte vuelve para reclamar a los afortunados supervivientes del derrumbe de un mortífero puente.,92,Destino final 5
3543,5.2,Prakash Kovelamudi,Rahul Koda,"In a teardrop-shaped land called Sangarashtra, a 9-year-old girl with special healing powers tries to save her homeland from the tyranny of an evil queen with the help of a blind swordsman.",133,Anaganaga O Dheerudu
3544,2.4,Tom Stout,David A. Prior,"A soldier finds himself thrust into the heart of an ancient war between mankind and dragons. Prophesied as the next Dragon Warrior, our hero must fight through an army of creatures to reach his target; the mother of all dragons.",91,The One Warrior
3545,5.3,Vincent Kok,Joyce Chan,"In ancient China, a husband and wife, both of them retired superheroes, contend with the high cost of living, infertility, and other contemporary life issues.",100,San kei hap lui
3546,4.4,V.V. Vinayak,Chinni Krishna,"Badri, a warrior and the protector of Badrinath temple, finds himself in troubled waters after an agnostic woman falls for him and his mentor suspects him of loving her back.",140,Badrinath
3547,6.6,Kresten Vestbjerg Andersen,"Thorbjørn Christoffersen, Kresten Vestbjerg Andersen, Philip Einstein Lipski","Los 100 Hijos Bárbaros de Krull son atacados por una fuerza superior y capturados. Depende del joven, débil pero inteligente Ronal liberarlos.",89,Ronal Barbaren
3548,5.3,Will Warner,Will Warner,"A film about a combat veteran's need for redemption, about saving mankind, learning to trust again, and most importantly... kicking alien ass.",No tiene datos,The Exile
3549,6.5,Mateo Gil,Miguel Barros,"En Bolivia, Butch Cassidy suspira por una última visita de su hogar, una aventura que lo alinea con un joven ladrón y convierte al dúo en un objetivo tanto para las pandillas como para los agentes de la ley.",102,Blackthorn: Sin destino
3550,3.9,Joe Eckardt,Marco Mannone,Un repartidor de pizzas recibe una fuerza sobrehumana al ingerir un tomate genéticamente alterado. Debe luchar contra una corporación que está tratando de robar sus poderes para salvar tanto al mundo como a la chica de sus sueños.,90,Pizza Man
3551,5.3,Parvin Dabas,Parvin Dabas,The son of a politician is abducted. The kidnappers play a dangerous double game to support activists against land grabbing by the Government.,119,Sahi Dhandhe Galat Bande
3552,4.3,Damian Lee,Damian Lee,Un duro policía encubierto se involucra inadvertidamente en una peligrosa red de heroína.,100,Sacrifice
3553,6.3,Oliver Parker,"Hamish Mc, Coll","Johnny English se enfrenta a asesinos internacionales que buscan al primer ministro chino, Xiang Ping.",101,Johnny English Returns
3554,6.0,Geoffrey Fletcher,Geoffrey Fletcher,"Two teenage assassins accept what they think will be a quick-and-easy job, until an unexpected target throws them off their plan.",88,Violet & Daisy
3555,6.7,Andrew Niccol,Andrew Niccol,"En un futuro en el que la gente deja de envejecer a los 25 años, pero está diseñada para vivir solo un año más, tener los medios para comprar su salida de la situación es una oportunidad para la juventud inmortal.",109,In Time
3556,6.1,Jason Eisener,John Davies,"A homeless vigilante blows away crooked cops, pedophile Santas, and other scumbags with his trusty pump-action shotgun.",86,Hobo with a Shotgun
3557,5.8,Takashi Miike,"Soubee Amako, Yoshio Urasawa",About the adventures of Rantaro and other ninja apprentices at an elite ninjutsu academy.,100,Nintama Rantarô
3558,5.9,Michael Brandt,Michael Brandt,"Un agente de la CIA retirado es emparejado con un joven agente del FBI para desentrañar el misterio del asesinato de un senador, con todos los indicios apuntando a un asesino soviético.",98,La sombra de la traición
3559,6.3,Noboru Iguchi,Noboru Iguchi,A young man with a motorcycle that has the ability to transform into a karate-fighting robot hunts down a gang of evil cyborgs to avenge the death of his father.,114,Karate-Robo Zaborgar
3560,6.0,Felix Chong,"Felix Chong, Alan Mak","The story of legendary Guan Yu crossing five passes & slaying six generals. He played a major role in the civil war that led to the collapse of Han Dynasty & the establishment of Shu Han of the 3 Kingdoms, making Liu Bei its first emperor.",109,Guan yun chang
3561,7.0,J.J. Abrams,J.J. Abrams,"Durante el verano de 1979, un grupo de amigos presencia un accidente de tren e investiga los extraños eventos que le suceden en su pequeña ciudad.",112,Super 8
3562,5.0,Marc Fehse,"Carsten Fehse, Marc Fehse, Sven Nagel",A couple assassins are taking a job which will bring the whole world in disorder.,89,"Sex, Dogz and Rock n Roll"
3563,2.1,Joachim Mais,"Wilma Elles, Joachim Mais",The fight between good and evil comes down to one last battle.,85,Fahr zur Hölle
3564,5.8,Matthew Hope,Matthew Hope,A soldier returning from the war in Afghanistan uncovers a conspiracy involving the intelligence services and a gang of drug dealers.,98,The Veteran
3565,3.6,Fred Carpenter,"Fred Carpenter, Joanne Tamburro, Paul Regina","Nassau County, New York Police detective Jesse turns vigilante as she investigates her brother's murder and enters into a world of crime, corruption, and shocking deception.",86,Jesse
3566,6.3,Stéphane Rybojad,Stéphane Rybojad,"Una periodista francesa en Afganistán se gana la vida comentando cómo sobreviven las mujeres del país. Pero un día, tras comentar un tema tabú, los talibanes la encierran en la cárcel.",109,Fuerzas especiales
3567,6.4,Olivier Megaton,Luc Besson,"Después de presenciar el asesinato de sus padres en Bogotá cuando era una niña, crece y se convierte en una fría asesina.",108,Colombiana
3568,3.9,Chris Sivertson,Chris Sivertson,"After a devastating betrayal, two brothers return to the underground fight club scene in New Orleans and prepare to battle to the death.",84,Brawler
3569,5.1,Stephen Herek,S.J. Roth,Un ex convicto que huye de su pasado criminal se esconde de aquellos a los que delató como acompañante en un viaje de estudios a Nueva Orleans.,104,El tutor
3570,3.0,Julian Higgins,Kevin Brooks,"This is based on a true tale. A large ranch, now known as Griffith Park in Los Angeles, belonged to Don Antonio Feliz in 1861. The Don's best friend and a greedy attorney stole the property by orchestrating an illegal will at the Don's deathbed. After unsuccessfully contesting the will in court, the Don's blind niece Petronilla invokes a curse that remains to the pres... Leer todo",90,Beast Beneath
3571,7.2,Oliver Mbamara,Oliver Mbamara,"Nigeria's elite Special Agent Spade comes out of retirement to embark on an international pursuit of international criminals engaged in human-trafficking, slave labor, and forced prostitution, but he must overcome the obstacles of conspiracy, seduction, and hit-men if he must succeed.",101,The Return of Spade
3572,5.1,Drew Bolduc,Drew Bolduc,"The water is tainted. The Taint poisons the minds of men. It turns them into raging misogynists: monsters who want nothing more than to crush women's heads with rocks (or other objects). When society is transformed into a land of sadistic violence and horrible brutality, it is up to Phil O'Ginny and his hot friend, Misandra, to combat the horrible evil that is The Tai... Leer todo",75,The Taint
3573,4.7,Adam Kirkey,Adam Kirkey,An edgy cop attempting to take down a notorious crime lord discovers a double crossing deal that becomes the catalyst for uncovering an even deeper conspiracy.,77,A Case of Deceit
3574,4.0,Gene Fallaize,Gene Fallaize,"When the Man of Steel is rendered almost powerless by an evil mastermind, he must find a way to prove to the world that he is still a super man.",82,Superman: Requiem
3575,5.1,Tak Sakaguchi,Ken Ishikawa,"After his father is killed, a young yakuza comes back to Japan for revenge - and a machine gun for an arm.",105,Gokudô heiki
3576,5.7,Alexandre Coffre,"Alexandre Coffre, Matthew Kneale",An attorney stumbles upon a suitcase filled with cocaine.,88,Une pure affaire
3577,6.4,Patricio Valladares,Andrea Cavaletto,"The story of Mateo, (Felipe Avello) son of a notorious mob lord of the city, has been dumped by his wife who took his son away. He doesn't resist the shame and hires the most ruthless hit-man available to kill them. He hires Toro Loco, a cold, eccentric assassin with will bring the hell to this family, always under his own twisted rules.",No tiene datos,Toro Loco
3578,1.6,Tony Watt,Tony Watt,"Acid scarred teenager Pheromone Labonza (aka Acid Head) is a vengeful, bloodsucking cannibal goth-girl killer that slashes her way though rural Buzzard Nuts County, N.Y.'s roadside and Vom College sorority House.",145,Acid Head: The Buzzard Nuts County Slaughter
3579,8.1,Tucker Capps,No tiene datos,An offbeat global warming adventure that follows geophysicist Jonathan Goold as he hunts for gold where no man has ever set foot - on land exposed by Alaska's melting glaciers.,90,Goold's Gold
3580,5.5,Kris Kardash,"Kris Kardash, Shak Brenner, Emilio Roso",No tiene argumento,No tiene datos,Joshua Tree
3581,3.3,Ivan Mitov,Nate Atkins,In 1979 a UFO is spotted over Ukrainian territory in the Soviet Union. A squadron of MIG23 fighters are dispatched to intercept it.,84,Cold Fusion
3582,6.6,Frédéric Jardin,Frédéric Jardin,"Un policía con una conexión con el mundo criminal encuentra su vida secreta expuesta cuando él y su compañero son sorprendidos robando cocaína a un poderoso traficante de drogas, una medida que pone en peligro la vida de su hijo.",103,Noche de venganza
3583,5.2,Frank Pinnock,Louis DupuyAlan Wooley,No tiene datos,No tiene datos,Hood Life
3584,5.9,Hark Tsui,Hark Tsui,"Set three years after Dragon Inn, innkeeper Jade has disappeared and a new inn has risen from the ashes - one that's staffed by marauders masquerading as law-abiding citizens, who hope to unearth the fabled lost city buried in the desert.",122,La espada del dragón
3585,7.1,Zeke Pinheiro,James St. Vincent,"A post-modern ""western"" film that explores the difference between an outlaw and a criminal. Set in an economically ravaged New York City with no central authority, the story centers around two bandits and a bounty hunter.",No tiene datos,The Price
3586,5.6,Olaf de Fleur Johannesson,Olaf de Fleur Johannesson,"Set in modern day Iceland, an immigrant vows revenge after losing his unborn child in an attack by a crime syndicate, thereby binding his fate with a troubled policewoman, her corrupt police commander, and a crime lord who's losing his edge.",87,Borgríki
3587,4.0,Tarek Ehlail,"Moses Arndt, Tarek Ehlail",No tiene argumento,100,Gegengerade
3588,4.9,Anne Wheeler,Evan Jacobs,"Un boxeador retirado intenta ayudar a un nuevo estudiante, Matthew Miller, que está siendo atacado por matones. Mientras aprende a boxear y enfrentarse a sus torturadores, el joven boxeador debe aprender a superar su tumultuoso pasado.",90,Nacido para luchar (Knockout)
3589,5.6,Wolfgang Groos,"Christian Ditter, Thomas Bahmann, Ralf Hertwig","Los Cocodrilos se reorganizan y planean una fuga de prisión. Es una emergencia y Frank necesita la ayuda de su hermano, pero Denis está en la cárcel.",81,Los Cocodrilos 3: Todos para uno
3590,5.3,Nathan Hill,Nathan Hill,A private detective takes on one final case before retirement.,75,Jasper
3591,7.9,Paulette Victor Lifton,Paulette Victor Lifton,No tiene datos,No tiene datos,Bad to the Bone
3592,5.0,Alex Pillai,Ashley Chin,A career criminal breaks free from his gangland life only to find himself the target of retaliation.,86,Victim
3593,2.5,Fred Olen Ray,"Clyde Mc, Coy","Después de estar en animación suspendida por siglos, un enorme tiburón regresa a la vida. A diferencia de otros, este ejemplar ha evolucionado y ahora siembra el terror en toda la costa, donde también se desarrolla un concurso de bikinis.",87,Super Tiburón
3594,6.6,Jean-Jacques Annaud,Menno Meyjes,"Ambientada en los estados árabes de la década de 1930, en los albores del boom del petróleo, la historia se centra en un joven príncipe árabe que se debate entre la lealtad a su padre conservador y su suegro moderno y liberal.",130,Oro negro
3595,3.7,Sherri Kauk,Ken Del Vecchio,"The rare story of an autistic sauvant, whose prodigious skill is fighting - and maybe more.",81,The Great Fight
3596,7.2,Radha Mohan,"Umarji Anuradha, Radha Mohan",It is up to Ravi (Nagarjuna) to rescue a flight from Chennai to Delhi which is hijacked by Yousuf Khan's men.,120,Gaganam
3597,7.7,Venkat Prabhu,Venkat Prabhu,"Vinayak, a suspended cop, helps a group of four men rob cricket betting money amounting to 500 crores INR. When it comes to splitting the amount, betrayal hits the team hard and a chase ensues.",155,Mankatha
3598,7.2,Nay Htat,Erryn Arkin,"A soldier returns home and must confront the impact of war on his own psychology, as well its effects on the relationship with his wife.",No tiene datos,Equilateral
3599,5.0,José Ramón Ayerra,Guillermo Cisneros,"""Red Eagle"" takes place in 1660, when Portugal, France and England are all trying to take over Spain. A masked man known as Aguila Roja (""Red Eagle""), is the hero among people, a man who fights for justice. One day he meets a beautiful blonde woman who is looking for the aid of Red Eagle. Grieved and angered over a random accident, Red Eagle decides to pull one last h... Leer todo",119,"Águila Roja, la película"
3600,4.9,Anees Bazmee,Rajan Agarwal,"Prem cree que Sanjana es la chica elegida por su padre y se enamora de ella. Al descubrir la verdad, idea un plan para arrebatársela a sus mafiosos tíos que intentan usurpar su enorme patrimonio.",145,Ready
3601,5.7,John Karsko,"Michael Borka, John Karsko, Brandon Van Vliet","A gritty crime drama about the interconnecting lives of drug dealers, criminals, cops, a washed up actor, a sociopath and an innocent man and woman all on a deadly collision course with each other.",110,In Harm's Way
3602,5.7,Robin Conly,Robin Conly,"This heartwarming film is about a dog named Cooper who is the lone survivor of a terrible car accident. Jake, a family patriarch, loses his wife and children in the accident. Not being a dog person, Jake is angry and resentful toward the dog for even surviving. However, eventually Jake bonds with Cooper, and this bond ends up being the one thing that gets him out of b... Leer todo",90,Un perro divino
3603,7.3,Radha Krishna Jagarlamudi,Gnanagiri,"The lives of five individuals living in different places converge at a point, resulting in the transformation of their persona and purpose.",140,Vaanam
3604,4.6,Justin Donnelly,Justin Donnelly,"Two joyriders Jesse and Sam discover something hidden in the back seat of the car that could change their lives forever. Brian, unknown to Jesse and Sam, is desperately trying to seek a ""quick fix"" business deal that will put him back on top financially after being let go from his executive position at one of the top investment firms. Brian decides to go ""all in"", inv... Leer todo",88,Pressed
3605,6.8,Peter Bell,No tiene datos,"High Sierra: A Journey on the John Muir Trail is a first-hand experience along the John Muir Trail, through the tallest mountain range in the contiguous United States. It follows a group of students as they make the 220 mile trek in the wake of John Muir's own perambulations. The film captures the visual splendor of the 'Range of Light' as well as the range of emotion... Leer todo",89,High Sierra: A Journey on the John Muir Trail
3606,3.2,Ryan Thompson,"Ryan Lieske, Matthew O'Day, Ryan Thompson","In a world where zombies outnumber humans 10,000 to one, it is impossible to tell the difference between men and the monsters.",101,Zombie Apocalypse: Redemption
3607,3.6,Jesse Thomas Cook,Jason David Brown,Ocho monstruos clásicos luchan a muerte en un torneo de lucha que se desarrolla dentro de un cementerio abandonado y maldito.,89,Monster Brawl
3608,7.0,Peter Ho-Sun Chan,Oi-Wah Lam,A papermaker gets involved with a murder case concerning two criminals leading to a determined detective suspecting him and the former's vicious father searching for him.,115,Dragón
3609,3.4,Alfonso Rodríguez,Jose Miguel Bonetti,Five suspects holding a piece of the truth behind an unsolved crime.,78,Pimp Bullies
3610,7.7,Mark Neale,Mark Neale,"Fastest explores the greatest feeling coupled with the greatest risk in MotoGP racing, asking the question every rider - even the greatest of all time - must face: Who's fastest now?",111,Fastest
3611,3.2,James Fargo,Mike Anthony Jones,"Mike decides to hit the road on his refurbished classic motorcycle along with best buddy Alex, but their trek takes a surprising turn when they become involved in a plan involving political blackmail, corruption, and dirty money. Carrying evidence that could get them killed at any minute, the boys are chased on the open road but turn their skills to their own advantag... Leer todo",90,Born to Ride
3612,6.6,A.R. Murugadoss,A.R. Murugadoss,A genetic engineering student tries to revive the skills of a past legend and use them to save India from a deadly virus attack orchestrated by China.,168,7aum Arivu
3613,5.2,Yoshikatsu Kimura,Fuyuhiko Nishi,"A mysterious group kidnap a girl's sister. Years later, the group reappears and she is determined to get her sister back.",92,K.G.
3614,5.6,Adam Green,Adam Rifkin,"It's the closing night at the last drive-in theatre in America, and manager, Cecil Kaufman's planned to show 4 movies; films so rare, they've never been exhibited publicly on American soil, until tonight.",120,Chillerama
3615,4.0,Matt Jespersen,Matt Jespersen,"After killing his love, Mary, vampire Wayne can't grow his teeth. To pass the time he becomes a professor. Everything changes when he turns Chris, a dead ringer for his long dead love and her taste for blood spins out of control.",100,Vamp U
3616,6.6,Eric Valette,Laurent Turner,"Un ladrón se fuga de la cárcel para buscar a su ex-compañero de celda, un asesino en serie decidido a atribuirle todos sus crímenes.",102,La presa
3617,5.7,Adam Brooks,Adam Brooks,"Un asesino, un cura y un delincuente intentan acabar con un loco asesino de padres.",99,El día del padre
3618,3.4,Paris Leonti,Paris Leonti,"Andy Marlow, an ex British S.A.S serviceman turned mercenary, is sent into the Balkans after a military coup has arisen to rescue a U.S ambassador and his aide.",97,Mercenaries
3619,4.7,Siddique,J.P. Chowksey,The daughter of a wealthy nobleman secretly falls in love with her bodyguard.,130,Bodyguard
3620,3.4,Dou Xiao,Liu Qi,"One man is out for revenge after a life-altering event destroys his family. After years of preparation he seeks out his justice, while unaware of their relation, on his brother.",93,Empire of Assassins
3621,1.8,Dasari Narayana Rao,Rajendra Kumar,A famous actor is asked to play the role of his lookalike army major and eventually battle his enemies.,160,Parama Veera Chakra
3622,7.2,Eric Iberg,Shane Nelson,"Like A Lion documents the high-risk high-adrenaline life of seven times X Games Gold Medalist skier Tanner Hall. Like A Lion will take you on a journey beyond action sports stardom, behind the controversy, to examine the human condition and the special courage that allows the the best of us to come back from life's toughest blows.",94,Like a Lion
3623,3.8,Michael G. Bartlett,Kevin Gates,"Three months have passed since a viral outbreak turned its victims into flesh-eating living dead. A band of survivors have taken refuge at a military barracks. A message comes telling of a ""sanctuary"" somewhere in Europe. But is it a trap?",88,World of the Dead: The Zombie Diaries
3624,7.0,Selvan,Selvan,No tiene datos,No tiene datos,Makkan
3625,4.3,Anne K. Black,Anne K. Black,"After Will's father is killed by a dragon, he embarks on an epic journey to seek vengeance against the vicious monster.",97,Dawn of the Dragonslayer
3626,7.0,Chris Browne,Chris Browne,A ghetto teenager battles against the odds to become a boxing champion.,104,Ghett'a Life
3627,3.4,Meher Ramesh,Meher Ramesh,"While on a trip, a guide starts protecting the central minister's daughter from some Egyptians who want her and a holy diamond in their custody.",161,Sakthi
3628,8.4,Gulcin Gilbert,Gulcin Gilbert,"Pink Skies is an inspirational documentary about the empowerment of women. It's about overcoming obstacles as athletes and as human beings. The film covers an extraordinary event 'Jump for the Cause'. Last year, JFTC brought together 181 women from 31 countries to create a World Record All-Women's Skydiving Formation. They also raised almost $1 million dollars for bre... Leer todo",83,Pink Skies
3629,4.4,Tony Tang,Felix Chan,"In Hong Kong's Paradise Cove Sharon ('Chrissie Chau') and Rachel (Theresa Fu) work at a restaurant of their kung fu master uncle Tao ('Lo Mang') while taking on rivals in beach volleyball matches. The wealthy Bu family has plans to have the beach made into a playground for the rich and getting rid of the youth at the beach. Mrs. Bu's two Eurasian daughters, Natalie ('... Leer todo",No tiene datos,Re lang qiu ai zhan
3630,6.9,Olivier Marchal,Olivier Marchal,"Exmiembro de la banda de atracadores conocida como ""Los lioneses"", Edmond, alias ""Momon"", vive retirado del mundo del crimen. Cuando recibe la noticia de que su compañero Serge ha sido detenido, se plantea sacar de la cárcel a su amigo.",102,Los lioneses
3631,5.6,Kevin Norman,Kevin Norman,"Candy Johnson (a.k.a. 'Queenie') has always had a special talent for helping others with their problems. Unknown to her, that gift has existed in her family bloodline for generations. After learning the true nature of her ability, she finds herself living by the threads of survival as she is hunted down by forces unknown, seeking to take her life. Will she survive lon... Leer todo",82,Queenie: Priestess of the Ghetto
3632,4.2,Brent Bambic,Brent Bambic,"When a highly-skilled martial artist turned rookie cop loses his best friend to a gambling syndicate that runs a to-the-death fight competition, he makes it his mission to bring justice.",90,Sanctioned to Die
3633,5.4,Colin Campbell,Alki David,"An Iraqi immigrant hit man, GUIDO, gets mixed up in a deal gone bad and is forced to transport a corpse across the country, with several Albanian assassins and the FBI on his trail. When his elderly, Mexican-American landlady blackmails him into taking her with him, he is forced to confront his past and, ultimately, find hope in the future.",80,Guido
3634,No tiene datos,June Daguiso,June Daguiso,No tiene datos,70,Drug Related II
3635,5.2,Shana Betz,Shana Betz,No tiene argumento,75,Girls! Girls! Girls!
3636,8.2,Brendan Culleton,No tiene datos,"This is a story of post-colonial intrigue, incompetence and murder. This is the story of the Irish State involvement in Congo affairs as representatives of The United Nations Force. It is the story of what happened to the people of the Congo when they gained independence from Belgium in 1960. It is the story of the United Nations, faced with its first major crisis. It... Leer todo",90,Congo: An Irish Affair
3637,7.1,Santosh Sivan,Shankar Ramakrishnan,"Chirakkal Kelu Nayanar, a warrior in 16th century Kerala wants to avenge his father killed in a confrontation with Vasco da Gama and his troops and is assisted by his best friend Vavvali and warrior princess Ayesha.",172,Urumi
3638,6.4,Danfung Dennis,Nathan Harris,What does it mean to lead men in war? What does it mean to come home? Hell and Back Again is a cinematically revolutionary film that asks and answers these questions with a power and intimacy no previous film about the conflict in Afghanistan has been able to achieve. It is a masterpiece in the cinema of war.,88,Ida y vuelta al infierno
3639,5.0,Hiroshi Ando,Makoto Hayashi,"Mei, Kai and Yui are high school students who also act as undercover agents and detectives dispatched to missions. The Tokyo police requests their assistance when a threat against the popular idol band Morning Musume has been received. They are dispatched to be with the band and guard them at their concert. All is well until one of the school girls disappears.",89,Kêtai deka 3 the movie: Môningu musume. kyuushutsu daisakusen! - Pandora no hako no himitsu
3640,4.4,Mike Gunther,"Mike Gunther, Mike Behrman",Un grupo de amigos se ve envuelto en un robo de diamantes potencialmente mortal.,85,Setup
3641,7.4,Dudley Christian,Dudley Christian,No tiene argumento,100,Dominant Gene
