,0
4716,No tiene datos
4717,No tiene datos
4718,No tiene datos
4719,No tiene datos
4720,No tiene datos
4721,No tiene datos
4722,No tiene datos
4723,No tiene datos
4724,No tiene datos
4725,No tiene datos
4726,No tiene datos
4727,86
4728,No tiene datos
4729,No tiene datos
4730,No tiene datos
4731,No tiene datos
4732,No tiene datos
4733,No tiene datos
4734,No tiene datos
4735,No tiene datos
4736,No tiene datos
4737,No tiene datos
4738,No tiene datos
4739,No tiene datos
4740,No tiene datos
4741,No tiene datos
4742,No tiene datos
4743,No tiene datos
4744,No tiene datos
4745,15
4746,No tiene datos
4747,No tiene datos
4748,No tiene datos
4749,No tiene datos
4750,100
4751,No tiene datos
4752,No tiene datos
4753,No tiene datos
4754,No tiene datos
4755,No tiene datos
4756,No tiene datos
4757,No tiene datos
4758,No tiene datos
4759,No tiene datos
4760,No tiene datos
4761,51
4762,98
4763,No tiene datos
4764,No tiene datos
4765,No tiene datos
4766,86
4767,No tiene datos
4768,No tiene datos
4769,No tiene datos
4770,No tiene datos
4771,No tiene datos
4772,No tiene datos
4773,No tiene datos
4774,78
4775,No tiene datos
4776,63
4777,No tiene datos
4778,No tiene datos
4779,No tiene datos
4780,No tiene datos
4781,88
4782,No tiene datos
4783,No tiene datos
4784,No tiene datos
4785,No tiene datos
4786,71
4787,No tiene datos
4788,No tiene datos
4789,76
4790,No tiene datos
4791,No tiene datos
4792,No tiene datos
4793,No tiene datos
4794,No tiene datos
4795,No tiene datos
4796,No tiene datos
4797,No tiene datos
4798,No tiene datos
4799,74
4800,55
4801,No tiene datos
4802,No tiene datos
4803,59
4804,No tiene datos
4805,No tiene datos
4806,No tiene datos
4807,No tiene datos
4808,No tiene datos
4809,No tiene datos
4810,No tiene datos
4811,No tiene datos
4812,No tiene datos
4813,No tiene datos
4814,No tiene datos
4815,No tiene datos
4816,No tiene datos
4817,No tiene datos
4818,No tiene datos
4819,No tiene datos
4820,No tiene datos
4821,No tiene datos
4822,No tiene datos
4823,No tiene datos
4824,No tiene datos
4825,No tiene datos
4826,No tiene datos
4827,No tiene datos
4828,64
4829,80
4830,No tiene datos
4831,No tiene datos
4832,No tiene datos
4833,No tiene datos
4834,No tiene datos
4835,No tiene datos
4836,No tiene datos
4837,No tiene datos
4838,No tiene datos
4839,No tiene datos
4840,No tiene datos
4841,No tiene datos
4842,No tiene datos
4843,No tiene datos
4844,67
4845,No tiene datos
4846,No tiene datos
4847,8
4848,No tiene datos
4849,No tiene datos
4850,No tiene datos
4851,No tiene datos
4852,No tiene datos
4853,No tiene datos
4854,No tiene datos
4855,No tiene datos
4856,No tiene datos
4857,75
4858,No tiene datos
4859,No tiene datos
4860,No tiene datos
4861,No tiene datos
4862,No tiene datos
4863,No tiene datos
4864,No tiene datos
4865,No tiene datos
4866,No tiene datos
4867,No tiene datos
4868,No tiene datos
4869,No tiene datos
4870,No tiene datos
4871,No tiene datos
4872,No tiene datos
4873,No tiene datos
4874,No tiene datos
4875,No tiene datos
4876,78
4877,No tiene datos
4878,96
4879,No tiene datos
4880,No tiene datos
4881,No tiene datos
4882,No tiene datos
4883,No tiene datos
4884,17
4885,No tiene datos
4886,No tiene datos
4887,No tiene datos
4888,No tiene datos
4889,No tiene datos
4890,No tiene datos
4891,No tiene datos
4892,No tiene datos
4893,No tiene datos
4894,No tiene datos
4895,91
4896,No tiene datos
4897,No tiene datos
4898,No tiene datos
4899,95
4900,No tiene datos
4901,No tiene datos
4902,No tiene datos
4903,No tiene datos
4904,No tiene datos
4905,No tiene datos
4906,No tiene datos
4907,No tiene datos
4908,No tiene datos
4909,No tiene datos
4910,No tiene datos
4911,No tiene datos
4912,No tiene datos
4913,No tiene datos
4914,No tiene datos
4915,No tiene datos
4916,No tiene datos
4917,No tiene datos
4918,100
4919,No tiene datos
4920,No tiene datos
4921,No tiene datos
4922,No tiene datos
4923,No tiene datos
4924,No tiene datos
4925,No tiene datos
4926,No tiene datos
4927,No tiene datos
4928,No tiene datos
4929,No tiene datos
4930,No tiene datos
4931,No tiene datos
4932,No tiene datos
4933,No tiene datos
4934,No tiene datos
4935,No tiene datos
4936,No tiene datos
4937,No tiene datos
4938,No tiene datos
4939,No tiene datos
4940,93
4941,100
4942,No tiene datos
4943,No tiene datos
4944,No tiene datos
4945,No tiene datos
4946,18
4947,No tiene datos
4948,No tiene datos
4949,No tiene datos
4950,62
4951,38
4952,No tiene datos
4953,No tiene datos
4954,No tiene datos
4955,No tiene datos
4956,No tiene datos
4957,No tiene datos
4958,No tiene datos
4959,No tiene datos
4960,No tiene datos
4961,No tiene datos
4962,No tiene datos
4963,No tiene datos
4964,No tiene datos
4965,No tiene datos
4966,No tiene datos
4967,97
4968,No tiene datos
4969,No tiene datos
4970,No tiene datos
4971,No tiene datos
4972,No tiene datos
4973,No tiene datos
4974,No tiene datos
4975,No tiene datos
4976,No tiene datos
4977,No tiene datos
4978,No tiene datos
4979,No tiene datos
4980,No tiene datos
4981,90
4982,No tiene datos
4983,No tiene datos
4984,No tiene datos
4985,No tiene datos
4986,No tiene datos
4987,No tiene datos
4988,No tiene datos
4989,No tiene datos
4990,No tiene datos
4991,No tiene datos
4992,No tiene datos
4993,75
4994,93
4995,No tiene datos
4996,No tiene datos
4997,No tiene datos
4998,No tiene datos
4999,No tiene datos
5000,No tiene datos
5001,No tiene datos
5002,No tiene datos
5003,No tiene datos
5004,No tiene datos
5005,No tiene datos
5006,No tiene datos
5007,73
5008,No tiene datos
5009,No tiene datos
5010,No tiene datos
5011,No tiene datos
5012,47
5013,20
5014,No tiene datos
5015,No tiene datos
5016,No tiene datos
5017,No tiene datos
5018,No tiene datos
5019,No tiene datos
5020,No tiene datos
5021,No tiene datos
5022,No tiene datos
5023,No tiene datos
5024,No tiene datos
5025,No tiene datos
5026,No tiene datos
5027,50
5028,31
5029,No tiene datos
5030,No tiene datos
5031,No tiene datos
5032,No tiene datos
5033,No tiene datos
5034,No tiene datos
5035,No tiene datos
5036,No tiene datos
5037,No tiene datos
5038,No tiene datos
5039,82
5040,No tiene datos
5041,No tiene datos
5042,No tiene datos
5043,No tiene datos
5044,No tiene datos
5045,No tiene datos
5046,No tiene datos
5047,No tiene datos
5048,No tiene datos
5049,67
5050,No tiene datos
5051,No tiene datos
5052,No tiene datos
5053,No tiene datos
5054,No tiene datos
5055,No tiene datos
5056,No tiene datos
5057,No tiene datos
5058,No tiene datos
5059,No tiene datos
5060,No tiene datos
5061,No tiene datos
5062,No tiene datos
5063,No tiene datos
5064,No tiene datos
5065,No tiene datos
5066,No tiene datos
5067,No tiene datos
5068,No tiene datos
5069,No tiene datos
5070,No tiene datos
5071,67
5072,No tiene datos
5073,No tiene datos
5074,No tiene datos
5075,No tiene datos
5076,75
5077,No tiene datos
5078,No tiene datos
5079,No tiene datos
5080,No tiene datos
5081,54
5082,No tiene datos
5083,80
5084,No tiene datos
5085,No tiene datos
5086,No tiene datos
5087,No tiene datos
5088,No tiene datos
5089,No tiene datos
5090,No tiene datos
5091,23
5092,No tiene datos
5093,80
5094,No tiene datos
5095,No tiene datos
5096,No tiene datos
5097,No tiene datos
5098,No tiene datos
5099,84
5100,No tiene datos
5101,No tiene datos
5102,No tiene datos
5103,No tiene datos
5104,100
5105,No tiene datos
5106,No tiene datos
5107,61
5108,No tiene datos
5109,No tiene datos
5110,99
5111,No tiene datos
5112,No tiene datos
5113,No tiene datos
5114,No tiene datos
5115,No tiene datos
5116,100
5117,15
5118,88
5119,No tiene datos
5120,No tiene datos
5121,91
5122,No tiene datos
5123,No tiene datos
5124,No tiene datos
5125,56
5126,92
5127,No tiene datos
5128,100
5129,81
5130,No tiene datos
5131,No tiene datos
5132,No tiene datos
5133,No tiene datos
5134,No tiene datos
5135,No tiene datos
5136,No tiene datos
5137,No tiene datos
5138,No tiene datos
5139,No tiene datos
5140,100
5141,40
5142,No tiene datos
5143,No tiene datos
5144,No tiene datos
5145,No tiene datos
5146,No tiene datos
5147,98
5148,No tiene datos
5149,No tiene datos
5150,No tiene datos
5151,No tiene datos
5152,65
5153,No tiene datos
5154,No tiene datos
5155,No tiene datos
5156,No tiene datos
5157,No tiene datos
5158,No tiene datos
5159,40
5160,13
5161,No tiene datos
5162,8
5163,No tiene datos
5164,No tiene datos
5165,67
5166,71
5167,82
5168,No tiene datos
5169,No tiene datos
5170,No tiene datos
5171,No tiene datos
5172,73
5173,No tiene datos
5174,No tiene datos
5175,70
5176,No tiene datos
5177,67
5178,No tiene datos
5179,No tiene datos
5180,No tiene datos
5181,No tiene datos
5182,No tiene datos
5183,No tiene datos
5184,No tiene datos
5185,No tiene datos
5186,100
5187,No tiene datos
5188,88
5189,12
5190,No tiene datos
5191,80
5192,83
5193,No tiene datos
5194,100
5195,No tiene datos
5196,No tiene datos
5197,No tiene datos
5198,No tiene datos
5199,82
5200,No tiene datos
5201,No tiene datos
5202,No tiene datos
5203,No tiene datos
5204,No tiene datos
5205,No tiene datos
5206,No tiene datos
5207,No tiene datos
5208,No tiene datos
5209,No tiene datos
5210,No tiene datos
5211,No tiene datos
5212,No tiene datos
5213,95
5214,No tiene datos
5215,No tiene datos
5216,No tiene datos
5217,No tiene datos
5218,No tiene datos
5219,37
5220,No tiene datos
5221,No tiene datos
5222,No tiene datos
5223,No tiene datos
5224,No tiene datos
5225,No tiene datos
5226,No tiene datos
5227,No tiene datos
5228,No tiene datos
5229,93
5230,No tiene datos
5231,No tiene datos
5232,No tiene datos
5233,No tiene datos
5234,No tiene datos
5235,No tiene datos
5236,No tiene datos
5237,68
5238,No tiene datos
5239,No tiene datos
5240,92
5241,88
5242,No tiene datos
5243,No tiene datos
5244,79
5245,89
5246,No tiene datos
5247,No tiene datos
5248,No tiene datos
5249,87
5250,No tiene datos
5251,No tiene datos
5252,No tiene datos
5253,No tiene datos
5254,No tiene datos
5255,92
5256,40
5257,0
5258,No tiene datos
5259,No tiene datos
5260,No tiene datos
5261,No tiene datos
5262,No tiene datos
5263,No tiene datos
5264,No tiene datos
5265,No tiene datos
5266,No tiene datos
5267,No tiene datos
5268,No tiene datos
5269,No tiene datos
5270,88
5271,No tiene datos
5272,No tiene datos
5273,No tiene datos
5274,89
5275,No tiene datos
5276,No tiene datos
5277,No tiene datos
5278,50
5279,No tiene datos
5280,No tiene datos
5281,No tiene datos
5282,81
5283,No tiene datos
5284,No tiene datos
5285,No tiene datos
5286,No tiene datos
5287,No tiene datos
5288,No tiene datos
5289,97
5290,100
5291,No tiene datos
5292,No tiene datos
5293,37
5294,92
5295,No tiene datos
5296,No tiene datos
5297,No tiene datos
5298,No tiene datos
5299,No tiene datos
5300,No tiene datos
5301,No tiene datos
5302,No tiene datos
5303,No tiene datos
5304,No tiene datos
5305,49
5306,No tiene datos
5307,No tiene datos
5308,No tiene datos
5309,No tiene datos
5310,No tiene datos
5311,No tiene datos
5312,92
5313,No tiene datos
5314,No tiene datos
5315,88
5316,92
5317,No tiene datos
5318,No tiene datos
5319,No tiene datos
5320,No tiene datos
5321,No tiene datos
5322,No tiene datos
5323,No tiene datos
5324,93
5325,No tiene datos
5326,No tiene datos
5327,No tiene datos
5328,No tiene datos
5329,No tiene datos
5330,No tiene datos
5331,No tiene datos
5332,No tiene datos
5333,No tiene datos
5334,No tiene datos
5335,100
5336,74
5337,No tiene datos
5338,No tiene datos
5339,No tiene datos
5340,No tiene datos
5341,No tiene datos
5342,No tiene datos
5343,No tiene datos
5344,No tiene datos
5345,No tiene datos
5346,No tiene datos
5347,83
5348,No tiene datos
5349,No tiene datos
5350,No tiene datos
5351,No tiene datos
5352,No tiene datos
5353,No tiene datos
5354,98
5355,No tiene datos
5356,No tiene datos
5357,No tiene datos
5358,99
5359,No tiene datos
5360,No tiene datos
5361,No tiene datos
5362,No tiene datos
5363,No tiene datos
5364,78
5365,No tiene datos
5366,No tiene datos
5367,No tiene datos
5368,No tiene datos
5369,No tiene datos
5370,No tiene datos
5371,No tiene datos
5372,64
5373,No tiene datos
5374,No tiene datos
5375,No tiene datos
5376,81
5377,No tiene datos
5378,No tiene datos
5379,No tiene datos
5380,No tiene datos
5381,No tiene datos
5382,No tiene datos
5383,No tiene datos
5384,No tiene datos
5385,No tiene datos
5386,No tiene datos
5387,No tiene datos
5388,No tiene datos
5389,80
5390,No tiene datos
5391,92
5392,No tiene datos
5393,No tiene datos
5394,93
5395,No tiene datos
5396,No tiene datos
5397,50
5398,No tiene datos
5399,94
5400,No tiene datos
5401,No tiene datos
5402,No tiene datos
5403,5
5404,No tiene datos
5405,No tiene datos
5406,No tiene datos
5407,No tiene datos
5408,No tiene datos
5409,No tiene datos
5410,No tiene datos
5411,58
5412,No tiene datos
5413,No tiene datos
5414,No tiene datos
5415,70
5416,No tiene datos
5417,No tiene datos
5418,No tiene datos
5419,No tiene datos
5420,No tiene datos
5421,No tiene datos
5422,No tiene datos
5423,No tiene datos
5424,61
5425,No tiene datos
5426,No tiene datos
5427,No tiene datos
5428,No tiene datos
5429,No tiene datos
5430,No tiene datos
5431,No tiene datos
5432,No tiene datos
5433,No tiene datos
5434,No tiene datos
5435,No tiene datos
5436,No tiene datos
5437,71
5438,No tiene datos
5439,No tiene datos
5440,No tiene datos
5441,87
5442,No tiene datos
5443,No tiene datos
5444,No tiene datos
5445,71
5446,No tiene datos
5447,No tiene datos
5448,No tiene datos
5449,No tiene datos
5450,No tiene datos
5451,No tiene datos
5452,43
5453,No tiene datos
5454,No tiene datos
5455,No tiene datos
5456,No tiene datos
5457,No tiene datos
5458,78
5459,No tiene datos
5460,No tiene datos
5461,No tiene datos
5462,No tiene datos
5463,No tiene datos
5464,No tiene datos
5465,No tiene datos
5466,No tiene datos
5467,40
5468,No tiene datos
5469,85
5470,No tiene datos
5471,No tiene datos
5472,No tiene datos
5473,No tiene datos
5474,29
5475,No tiene datos
5476,No tiene datos
5477,No tiene datos
5478,No tiene datos
5479,No tiene datos
5480,85
5481,No tiene datos
5482,No tiene datos
5483,No tiene datos
5484,No tiene datos
5485,No tiene datos
5486,No tiene datos
5487,No tiene datos
5488,No tiene datos
5489,No tiene datos
5490,No tiene datos
5491,No tiene datos
5492,100
5493,No tiene datos
5494,No tiene datos
5495,No tiene datos
5496,No tiene datos
5497,No tiene datos
5498,No tiene datos
5499,No tiene datos
5500,No tiene datos
5501,No tiene datos
5502,No tiene datos
5503,No tiene datos
5504,No tiene datos
5505,No tiene datos
5506,No tiene datos
5507,No tiene datos
5508,45
5509,92
5510,No tiene datos
5511,No tiene datos
5512,No tiene datos
5513,50
5514,No tiene datos
5515,No tiene datos
5516,No tiene datos
5517,100
5518,No tiene datos
5519,No tiene datos
5520,No tiene datos
5521,No tiene datos
5522,No tiene datos
5523,9
5524,No tiene datos
5525,No tiene datos
5526,No tiene datos
5527,6
5528,No tiene datos
5529,92
5530,No tiene datos
5531,87
5532,No tiene datos
5533,No tiene datos
5534,No tiene datos
5535,No tiene datos
5536,No tiene datos
5537,65
5538,No tiene datos
5539,71
5540,No tiene datos
5541,No tiene datos
5542,No tiene datos
5543,No tiene datos
5544,No tiene datos
5545,84
5546,No tiene datos
5547,No tiene datos
5548,No tiene datos
5549,No tiene datos
5550,No tiene datos
5551,No tiene datos
5552,No tiene datos
5553,No tiene datos
5554,No tiene datos
5555,No tiene datos
5556,No tiene datos
5557,No tiene datos
5558,No tiene datos
5559,No tiene datos
5560,No tiene datos
5561,No tiene datos
5562,No tiene datos
5563,69
5564,No tiene datos
5565,No tiene datos
5566,No tiene datos
5567,No tiene datos
5568,No tiene datos
5569,No tiene datos
5570,No tiene datos
5571,No tiene datos
5572,No tiene datos
5573,No tiene datos
5574,94
5575,No tiene datos
5576,No tiene datos
5577,No tiene datos
5578,No tiene datos
5579,No tiene datos
5580,17
5581,No tiene datos
5582,81
5583,No tiene datos
5584,No tiene datos
5585,No tiene datos
5586,29
5587,No tiene datos
5588,No tiene datos
5589,No tiene datos
5590,27
5591,No tiene datos
5592,No tiene datos
5593,No tiene datos
5594,No tiene datos
5595,37
5596,No tiene datos
5597,No tiene datos
5598,No tiene datos
5599,No tiene datos
5600,No tiene datos
5601,94
5602,No tiene datos
5603,57
5604,No tiene datos
5605,No tiene datos
5606,100
5607,No tiene datos
5608,40
5609,No tiene datos
5610,No tiene datos
5611,No tiene datos
5612,No tiene datos
5613,No tiene datos
5614,80
5615,88
5616,No tiene datos
5617,No tiene datos
5618,No tiene datos
5619,No tiene datos
5620,No tiene datos
5621,No tiene datos
5622,88
5623,No tiene datos
5624,No tiene datos
5625,43
5626,No tiene datos
5627,24
5628,No tiene datos
5629,No tiene datos
5630,No tiene datos
5631,No tiene datos
5632,No tiene datos
5633,No tiene datos
5634,No tiene datos
5635,No tiene datos
5636,No tiene datos
5637,83
5638,57
5639,83
5640,No tiene datos
5641,No tiene datos
5642,No tiene datos
5643,No tiene datos
5644,No tiene datos
5645,71
5646,No tiene datos
5647,No tiene datos
5648,No tiene datos
5649,7
5650,No tiene datos
5651,90
5652,73
5653,No tiene datos
5654,No tiene datos
5655,100
5656,100
5657,No tiene datos
5658,No tiene datos
5659,No tiene datos
5660,No tiene datos
5661,No tiene datos
5662,No tiene datos
5663,No tiene datos
5664,No tiene datos
5665,No tiene datos
5666,No tiene datos
5667,No tiene datos
5668,No tiene datos
5669,No tiene datos
5670,No tiene datos
5671,No tiene datos
5672,No tiene datos
5673,No tiene datos
5674,No tiene datos
5675,No tiene datos
5676,No tiene datos
5677,No tiene datos
5678,No tiene datos
5679,No tiene datos
5680,No tiene datos
5681,No tiene datos
5682,No tiene datos
5683,No tiene datos
5684,No tiene datos
5685,No tiene datos
5686,No tiene datos
5687,No tiene datos
5688,40
5689,63
5690,62
5691,No tiene datos
5692,No tiene datos
5693,57
5694,No tiene datos
5695,No tiene datos
5696,No tiene datos
5697,No tiene datos
5698,No tiene datos
5699,No tiene datos
5700,78
5701,No tiene datos
5702,No tiene datos
5703,No tiene datos
5704,No tiene datos
5705,No tiene datos
5706,No tiene datos
5707,69
5708,No tiene datos
5709,61
5710,75
5711,88
5712,45
5713,No tiene datos
5714,No tiene datos
5715,54
5716,71
5717,No tiene datos
5718,No tiene datos
5719,24
5720,No tiene datos
5721,No tiene datos
5722,No tiene datos
5723,No tiene datos
5724,80
5725,No tiene datos
5726,No tiene datos
5727,50
5728,No tiene datos
5729,No tiene datos
5730,No tiene datos
5731,88
5732,No tiene datos
5733,30
5734,No tiene datos
5735,No tiene datos
5736,No tiene datos
5737,No tiene datos
5738,No tiene datos
5739,No tiene datos
5740,38
5741,87
5742,36
5743,83
5744,No tiene datos
5745,No tiene datos
5746,No tiene datos
5747,No tiene datos
5748,No tiene datos
5749,No tiene datos
5750,No tiene datos
5751,No tiene datos
5752,No tiene datos
5753,No tiene datos
5754,No tiene datos
5755,No tiene datos
5756,No tiene datos
5757,79
5758,No tiene datos
5759,No tiene datos
5760,No tiene datos
5761,No tiene datos
5762,No tiene datos
5763,50
5764,No tiene datos
5765,No tiene datos
5766,No tiene datos
5767,No tiene datos
5768,No tiene datos
5769,82
5770,No tiene datos
5771,No tiene datos
5772,No tiene datos
5773,No tiene datos
5774,No tiene datos
5775,No tiene datos
5776,No tiene datos
5777,0
5778,No tiene datos
5779,No tiene datos
5780,No tiene datos
5781,No tiene datos
5782,No tiene datos
5783,No tiene datos
5784,No tiene datos
5785,100
5786,No tiene datos
5787,No tiene datos
5788,No tiene datos
5789,No tiene datos
5790,68
5791,No tiene datos
5792,No tiene datos
5793,No tiene datos
5794,No tiene datos
5795,No tiene datos
5796,No tiene datos
5797,No tiene datos
5798,No tiene datos
5799,90
5800,46
5801,No tiene datos
5802,No tiene datos
5803,No tiene datos
5804,No tiene datos
5805,No tiene datos
5806,No tiene datos
5807,No tiene datos
5808,No tiene datos
5809,No tiene datos
5810,No tiene datos
5811,No tiene datos
5812,No tiene datos
5813,No tiene datos
5814,No tiene datos
5815,38
5816,No tiene datos
5817,No tiene datos
5818,No tiene datos
5819,No tiene datos
5820,No tiene datos
5821,No tiene datos
5822,93
5823,No tiene datos
5824,No tiene datos
5825,No tiene datos
5826,94
5827,No tiene datos
5828,No tiene datos
5829,No tiene datos
5830,No tiene datos
5831,No tiene datos
5832,No tiene datos
5833,No tiene datos
5834,No tiene datos
5835,No tiene datos
5836,No tiene datos
5837,No tiene datos
5838,No tiene datos
5839,No tiene datos
5840,No tiene datos
5841,No tiene datos
5842,No tiene datos
5843,No tiene datos
5844,No tiene datos
5845,No tiene datos
5846,No tiene datos
5847,58
5848,No tiene datos
5849,No tiene datos
5850,95
5851,50
5852,No tiene datos
5853,No tiene datos
5854,No tiene datos
5855,No tiene datos
5856,No tiene datos
5857,No tiene datos
5858,No tiene datos
5859,No tiene datos
5860,No tiene datos
5861,No tiene datos
5862,No tiene datos
5863,No tiene datos
5864,No tiene datos
5865,No tiene datos
5866,No tiene datos
5867,No tiene datos
5868,No tiene datos
5869,No tiene datos
5870,No tiene datos
5871,No tiene datos
5872,No tiene datos
5873,No tiene datos
5874,100
5875,No tiene datos
5876,80
5877,75
5878,No tiene datos
5879,No tiene datos
5880,99
5881,No tiene datos
5882,No tiene datos
5883,No tiene datos
5884,93
5885,No tiene datos
5886,No tiene datos
5887,71
5888,No tiene datos
5889,No tiene datos
5890,No tiene datos
5891,67
5892,No tiene datos
5893,0
5894,No tiene datos
5895,No tiene datos
5896,85
5897,No tiene datos
5898,No tiene datos
5899,No tiene datos
5900,No tiene datos
5901,No tiene datos
5902,85
5903,No tiene datos
5904,100
5905,No tiene datos
5906,No tiene datos
5907,No tiene datos
5908,83
5909,No tiene datos
5910,84
5911,No tiene datos
5912,83
5913,No tiene datos
5914,No tiene datos
5915,87
5916,No tiene datos
5917,No tiene datos
5918,No tiene datos
5919,No tiene datos
5920,No tiene datos
5921,0
5922,No tiene datos
5923,61
5924,No tiene datos
5925,No tiene datos
5926,No tiene datos
5927,45
5928,No tiene datos
5929,39
5930,86
5931,No tiene datos
5932,No tiene datos
5933,30
5934,38
5935,No tiene datos
5936,No tiene datos
5937,No tiene datos
5938,No tiene datos
5939,No tiene datos
5940,No tiene datos
5941,86
5942,44
5943,90
5944,No tiene datos
5945,80
5946,54
5947,No tiene datos
5948,No tiene datos
5949,No tiene datos
5950,No tiene datos
5951,47
5952,55
5953,No tiene datos
5954,No tiene datos
5955,19
5956,No tiene datos
5957,No tiene datos
5958,No tiene datos
5959,No tiene datos
5960,No tiene datos
5961,No tiene datos
5962,No tiene datos
5963,No tiene datos
5964,No tiene datos
5965,No tiene datos
5966,53
5967,92
5968,No tiene datos
5969,No tiene datos
5970,No tiene datos
5971,No tiene datos
5972,No tiene datos
5973,No tiene datos
5974,No tiene datos
5975,No tiene datos
5976,No tiene datos
5977,No tiene datos
5978,No tiene datos
5979,No tiene datos
5980,No tiene datos
5981,81
5982,No tiene datos
5983,No tiene datos
5984,No tiene datos
5985,No tiene datos
0,No tiene datos
1,67
2,No tiene datos
3,No tiene datos
4,No tiene datos
5,No tiene datos
6,No tiene datos
7,No tiene datos
8,No tiene datos
9,No tiene datos
10,No tiene datos
11,No tiene datos
12,No tiene datos
13,No tiene datos
14,No tiene datos
15,67
16,No tiene datos
17,No tiene datos
18,No tiene datos
19,No tiene datos
20,No tiene datos
21,No tiene datos
22,No tiene datos
23,No tiene datos
24,No tiene datos
25,No tiene datos
26,No tiene datos
27,No tiene datos
28,No tiene datos
29,No tiene datos
30,No tiene datos
31,No tiene datos
32,No tiene datos
33,No tiene datos
34,74
35,32
36,No tiene datos
37,No tiene datos
38,44
39,No tiene datos
40,No tiene datos
41,No tiene datos
42,63
43,83
44,No tiene datos
45,38
46,No tiene datos
47,No tiene datos
48,No tiene datos
49,80
50,No tiene datos
51,78
52,No tiene datos
53,No tiene datos
54,No tiene datos
55,No tiene datos
56,No tiene datos
57,No tiene datos
58,No tiene datos
59,No tiene datos
60,29
61,91
62,No tiene datos
63,No tiene datos
64,No tiene datos
65,57
66,81
67,No tiene datos
68,No tiene datos
69,No tiene datos
70,No tiene datos
71,No tiene datos
72,No tiene datos
73,47
74,No tiene datos
75,No tiene datos
76,60
77,38
78,64
79,93
80,No tiene datos
81,No tiene datos
82,No tiene datos
83,No tiene datos
84,No tiene datos
85,No tiene datos
86,25
87,No tiene datos
88,57
89,40
90,No tiene datos
91,No tiene datos
92,No tiene datos
93,100
94,No tiene datos
95,No tiene datos
96,No tiene datos
97,No tiene datos
98,No tiene datos
99,No tiene datos
100,No tiene datos
101,90
102,No tiene datos
103,No tiene datos
104,100
105,No tiene datos
106,No tiene datos
107,No tiene datos
108,No tiene datos
109,No tiene datos
110,No tiene datos
111,No tiene datos
112,No tiene datos
113,No tiene datos
114,89
115,No tiene datos
116,30
117,No tiene datos
118,No tiene datos
119,No tiene datos
120,No tiene datos
121,No tiene datos
122,No tiene datos
123,No tiene datos
124,90
125,No tiene datos
126,No tiene datos
127,No tiene datos
128,No tiene datos
129,No tiene datos
130,No tiene datos
131,No tiene datos
132,No tiene datos
133,No tiene datos
134,79
135,No tiene datos
136,91
137,77
138,No tiene datos
139,100
140,27
141,No tiene datos
142,59
143,No tiene datos
144,75
145,No tiene datos
146,No tiene datos
147,No tiene datos
148,No tiene datos
149,No tiene datos
150,No tiene datos
151,No tiene datos
152,No tiene datos
153,No tiene datos
154,No tiene datos
155,No tiene datos
156,No tiene datos
157,No tiene datos
158,No tiene datos
159,75
160,No tiene datos
161,No tiene datos
162,No tiene datos
163,No tiene datos
164,No tiene datos
165,50
166,No tiene datos
167,No tiene datos
168,No tiene datos
169,No tiene datos
170,33
171,No tiene datos
172,No tiene datos
173,No tiene datos
174,No tiene datos
175,82
176,No tiene datos
177,92
178,No tiene datos
179,No tiene datos
180,No tiene datos
181,100
182,No tiene datos
183,No tiene datos
184,No tiene datos
185,No tiene datos
186,No tiene datos
187,No tiene datos
188,No tiene datos
189,No tiene datos
190,97
191,87
192,No tiene datos
193,No tiene datos
194,No tiene datos
195,No tiene datos
196,No tiene datos
197,No tiene datos
198,85
199,No tiene datos
200,No tiene datos
201,No tiene datos
202,No tiene datos
203,No tiene datos
204,No tiene datos
205,No tiene datos
206,94
207,No tiene datos
208,No tiene datos
209,No tiene datos
210,92
211,No tiene datos
212,93
213,94
214,No tiene datos
215,No tiene datos
216,No tiene datos
217,No tiene datos
218,No tiene datos
219,No tiene datos
220,100
221,No tiene datos
222,No tiene datos
223,No tiene datos
224,88
225,No tiene datos
226,No tiene datos
227,73
228,No tiene datos
229,100
230,No tiene datos
231,No tiene datos
232,No tiene datos
233,90
234,No tiene datos
235,No tiene datos
236,No tiene datos
237,62
238,No tiene datos
239,No tiene datos
240,No tiene datos
241,No tiene datos
242,No tiene datos
243,67
244,No tiene datos
245,No tiene datos
246,42
247,No tiene datos
248,No tiene datos
249,No tiene datos
250,No tiene datos
251,No tiene datos
252,No tiene datos
253,No tiene datos
254,No tiene datos
255,85
256,No tiene datos
257,No tiene datos
258,No tiene datos
259,No tiene datos
260,No tiene datos
261,No tiene datos
262,No tiene datos
263,No tiene datos
264,No tiene datos
265,No tiene datos
266,No tiene datos
267,No tiene datos
268,No tiene datos
269,No tiene datos
270,No tiene datos
271,41
272,No tiene datos
273,No tiene datos
274,No tiene datos
275,No tiene datos
276,No tiene datos
277,No tiene datos
278,No tiene datos
279,No tiene datos
280,No tiene datos
281,9
282,83
283,No tiene datos
284,No tiene datos
285,No tiene datos
286,No tiene datos
287,60
288,No tiene datos
289,No tiene datos
290,26
291,No tiene datos
292,No tiene datos
293,No tiene datos
294,No tiene datos
295,No tiene datos
296,No tiene datos
297,No tiene datos
298,No tiene datos
299,No tiene datos
300,76
301,No tiene datos
302,No tiene datos
303,No tiene datos
304,No tiene datos
305,No tiene datos
306,100
307,No tiene datos
308,No tiene datos
309,No tiene datos
